name,TSID,throw_in_leg,turn_in_leg,dart_in_turn,ind,pbt,points_before_turn,points,segment_hit,triple,wonprevious,is_throw2,is_throw3
Michael Smith,264,8,3,2,t2pt,337,357,20,20,0,1,1,0
Michael Smith,264,9,3,3,t3pt,317,357,60,T20,1,1,0,1
Michael Smith,264,10,4,1,t1pt,257,257,20,20,0,1,0,0
Michael Smith,264,11,4,2,t2pt,237,257,57,T19,1,1,1,0
Michael Smith,264,12,4,3,t3pt,180,257,19,19,0,1,0,1
Michael Smith,265,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Michael Smith,265,2,1,2,t2pt,441,501,20,20,0,0,1,0
Michael Smith,265,3,1,3,t3pt,421,501,60,T20,1,0,0,1
Michael Smith,265,4,2,1,t1pt,361,361,20,20,0,0,0,0
Michael Smith,265,5,2,2,t2pt,341,361,19,19,0,0,1,0
Michael Smith,265,6,2,3,t3pt,322,361,19,19,0,0,0,1
Michael Smith,265,7,3,1,t1pt,303,303,19,19,0,0,0,0
Michael Smith,265,8,3,2,t2pt,284,303,57,T19,1,0,1,0
Michael Smith,265,9,3,3,t3pt,227,303,7,7,0,0,0,1
Michael Smith,265,10,4,1,t1pt,220,220,20,20,0,0,0,0
Michael Smith,265,11,4,2,t2pt,200,220,20,20,0,0,1,0
Michael Smith,265,12,4,3,t3pt,180,220,20,20,0,0,0,1
Michael Smith,266,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Michael Smith,266,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Michael Smith,266,3,1,3,t3pt,381,501,60,T20,1,0,0,1
Michael Smith,266,4,2,1,t1pt,321,321,20,20,0,0,0,0
Michael Smith,266,5,2,2,t2pt,301,321,60,T20,1,0,1,0
Michael Smith,266,6,2,3,t3pt,241,321,20,20,0,0,0,1
Michael Smith,266,7,3,1,t1pt,221,221,20,20,0,0,0,0
Michael Smith,266,8,3,2,t2pt,201,221,60,T20,1,0,1,0
Michael Smith,267,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Michael Smith,267,2,1,2,t2pt,441,501,20,20,0,1,1,0
